image,class_id,confidence,best_iou,nonconformity
000000000395.jpg,0,0.82177734375,0.894551,0.178223
000000000395.jpg,0,0.6181640625,0.841715,0.381836
000000000395.jpg,0,0.53466796875,0.580165,0.465332
000000000395.jpg,0,0.51904296875,0.829359,0.480957
000000000395.jpg,0,0.273193359375,0.789686,0.726807
000000000165.jpg,0,0.8818359375,0.956787,0.118164
000000000165.jpg,27,0.71435546875,0.778206,0.285645
000000000165.jpg,0,0.66064453125,0.801787,0.339355
000000000471.jpg,5,0.95361328125,0.96675,0.046387
000000000061.jpg,0,0.56787109375,0.693557,0.432129
000000000626.jpg,74,0.892578125,0.889697,0.107422
000000000626.jpg,74,0.8056640625,0.901172,0.194336
000000000260.jpg,0,0.873046875,0.965954,0.126953
000000000260.jpg,2,0.642578125,0.863037,0.357422
000000000260.jpg,5,0.5625,0.792617,0.4375
000000000260.jpg,28,0.54833984375,0.822488,0.45166
000000000260.jpg,28,0.47705078125,0.767437,0.522949
000000000260.jpg,28,0.41650390625,0.731836,0.583496
000000000397.jpg,53,0.95361328125,0.962447,0.046387
000000000560.jpg,58,0.75537109375,0.893536,0.244629
000000000560.jpg,71,0.7236328125,0.821328,0.276367
000000000634.jpg,0,0.9248046875,0.933973,0.075195
000000000634.jpg,0,0.8232421875,0.892037,0.176758
000000000634.jpg,0,0.69921875,0.82537,0.300781
000000000634.jpg,36,0.494140625,0.82293,0.505859
000000000634.jpg,0,0.4921875,0.831686,0.507812
000000000634.jpg,0,0.467041015625,0.727562,0.532959
000000000064.jpg,74,0.8310546875,0.893744,0.168945
000000000064.jpg,2,0.798828125,0.845636,0.201172
000000000077.jpg,0,0.9013671875,0.960681,0.098633
000000000077.jpg,0,0.84326171875,0.936714,0.156738
000000000077.jpg,0,0.8203125,0.873019,0.179688
000000000077.jpg,0,0.52392578125,0.747332,0.476074
000000000077.jpg,36,0.50634765625,0.800075,0.493652
000000000077.jpg,0,0.265380859375,0.776466,0.734619
000000000520.jpg,14,0.703125,0.867262,0.296875
000000000520.jpg,14,0.64892578125,0.834352,0.351074
000000000520.jpg,14,0.599609375,0.691867,0.400391
000000000520.jpg,14,0.5810546875,0.739411,0.418945
000000000520.jpg,14,0.56640625,0.957314,0.433594
000000000520.jpg,14,0.517578125,0.751369,0.482422
000000000520.jpg,0,0.4443359375,0.815834,0.555664
000000000034.jpg,22,0.9375,0.989999,0.0625
000000000089.jpg,69,0.94384765625,0.974689,0.056152
000000000089.jpg,68,0.890625,0.923898,0.109375
000000000089.jpg,43,0.84228515625,0.853671,0.157715
000000000089.jpg,43,0.78125,0.937314,0.21875
000000000089.jpg,43,0.69140625,0.742486,0.308594
000000000089.jpg,43,0.67041015625,0.897647,0.32959
000000000089.jpg,43,0.476318359375,0.876725,0.523682
000000000201.jpg,31,0.9462890625,0.979244,0.053711
000000000201.jpg,31,0.90771484375,0.863132,0.092285
000000000201.jpg,31,0.84423828125,0.961463,0.155762
000000000201.jpg,31,0.66259765625,0.832004,0.337402
000000000201.jpg,0,0.5703125,0.821842,0.429688
000000000201.jpg,0,0.50537109375,0.590823,0.494629
000000000201.jpg,31,0.321044921875,0.552709,0.678955
000000000404.jpg,8,0.56201171875,0.57984,0.437988
000000000540.jpg,4,0.845703125,0.937663,0.154297
000000000049.jpg,17,0.861328125,0.942445,0.138672
000000000049.jpg,58,0.74755859375,0.920816,0.252441
000000000049.jpg,17,0.62890625,0.78518,0.371094
000000000049.jpg,0,0.57421875,0.618304,0.425781
000000000049.jpg,0,0.50927734375,0.708245,0.490723
000000000049.jpg,0,0.41015625,0.785881,0.589844
000000000450.jpg,53,0.939453125,0.970347,0.060547
000000000450.jpg,40,0.7666015625,0.904121,0.233398
000000000450.jpg,41,0.6123046875,0.910297,0.387695
000000000450.jpg,60,0.5224609375,0.959397,0.477539
000000000584.jpg,51,0.61474609375,0.889347,0.385254
000000000584.jpg,45,0.5546875,0.970123,0.445312
000000000584.jpg,44,0.458251953125,0.629968,0.541748
000000000584.jpg,51,0.39599609375,0.943725,0.604004
000000000544.jpg,0,0.91357421875,0.922538,0.086426
000000000544.jpg,0,0.90625,0.957974,0.09375
000000000544.jpg,0,0.89990234375,0.943854,0.100098
000000000544.jpg,35,0.72119140625,0.686526,0.278809
000000000544.jpg,0,0.58203125,0.90349,0.417969
000000000544.jpg,0,0.444091796875,0.833015,0.555908
000000000544.jpg,34,0.442138671875,0.781334,0.557861
000000000544.jpg,0,0.377685546875,0.86439,0.622314
000000000544.jpg,0,0.3271484375,0.852453,0.672852
000000000544.jpg,0,0.302001953125,0.898833,0.697998
000000000544.jpg,0,0.269287109375,0.895101,0.730713
000000000326.jpg,0,0.744140625,0.922951,0.255859
000000000326.jpg,40,0.7236328125,0.831089,0.276367
000000000312.jpg,20,0.95068359375,0.980489,0.049316
000000000312.jpg,20,0.93603515625,0.962497,0.063965
000000000312.jpg,20,0.82666015625,0.861557,0.17334
000000000312.jpg,20,0.78955078125,0.813391,0.210449
000000000312.jpg,20,0.414794921875,0.857151,0.585205
000000000472.jpg,4,0.79736328125,0.853334,0.202637
000000000294.jpg,0,0.9208984375,0.957696,0.079102
000000000294.jpg,68,0.8037109375,0.977233,0.196289
000000000474.jpg,35,0.92431640625,0.898907,0.075684
000000000474.jpg,0,0.8759765625,0.874549,0.124023
000000000636.jpg,61,0.90869140625,0.942216,0.091309
000000000443.jpg,65,0.8076171875,0.965691,0.192383
000000000443.jpg,15,0.462890625,0.949946,0.537109
000000000443.jpg,0,0.276611328125,0.589521,0.723389
000000000595.jpg,62,0.326416015625,0.845782,0.673584
000000000247.jpg,2,0.7763671875,0.863208,0.223633
000000000247.jpg,4,0.25927734375,0.768263,0.740723
000000000349.jpg,6,0.75537109375,0.961407,0.244629
000000000349.jpg,58,0.64794921875,0.929573,0.352051
000000000502.jpg,21,0.9072265625,0.962894,0.092773
000000000308.jpg,0,0.92919921875,0.967104,0.070801
000000000308.jpg,0,0.91015625,0.96202,0.089844
000000000308.jpg,0,0.857421875,0.925173,0.142578
000000000308.jpg,40,0.736328125,0.841488,0.263672
000000000308.jpg,40,0.6728515625,0.8571,0.327148
000000000308.jpg,0,0.513671875,0.872076,0.486328
000000000308.jpg,0,0.50146484375,0.519655,0.498535
000000000308.jpg,0,0.4951171875,0.572526,0.504883
000000000308.jpg,40,0.298095703125,0.604612,0.701904
000000000490.jpg,16,0.91162109375,0.925256,0.088379
000000000490.jpg,36,0.6591796875,0.891893,0.34082
000000000338.jpg,0,0.88330078125,0.948431,0.116699
000000000338.jpg,0,0.876953125,0.943731,0.123047
000000000338.jpg,74,0.8642578125,0.892648,0.135742
000000000338.jpg,72,0.77294921875,0.947944,0.227051
000000000338.jpg,69,0.61572265625,0.764067,0.384277
000000000428.jpg,0,0.95263671875,0.981138,0.047363
000000000428.jpg,55,0.84423828125,0.936916,0.155762
000000000154.jpg,22,0.9560546875,0.986156,0.043945
000000000154.jpg,22,0.9404296875,0.969677,0.05957
000000000154.jpg,22,0.91748046875,0.914914,0.08252
000000000625.jpg,0,0.927734375,0.903943,0.072266
000000000625.jpg,0,0.9150390625,0.947402,0.084961
000000000625.jpg,0,0.9140625,0.916705,0.085938
000000000625.jpg,29,0.84619140625,0.878264,0.153809
000000000357.jpg,0,0.857421875,0.909334,0.142578
000000000357.jpg,0,0.849609375,0.831846,0.150391
000000000357.jpg,0,0.8310546875,0.899139,0.168945
000000000357.jpg,0,0.7724609375,0.849051,0.227539
000000000357.jpg,0,0.7158203125,0.752233,0.28418
000000000357.jpg,0,0.68798828125,0.909313,0.312012
000000000357.jpg,0,0.451904296875,0.868623,0.548096
000000000370.jpg,50,0.9541015625,0.922729,0.045898
000000000370.jpg,0,0.888671875,0.968258,0.111328
000000000572.jpg,28,0.9208984375,0.984943,0.079102
000000000572.jpg,0,0.85888671875,0.95396,0.141113
000000000572.jpg,0,0.833984375,0.91244,0.166016
000000000196.jpg,45,0.90625,0.968745,0.09375
000000000196.jpg,45,0.7509765625,0.921467,0.249023
000000000196.jpg,45,0.7451171875,0.9484,0.254883
000000000196.jpg,45,0.73046875,0.939739,0.269531
000000000196.jpg,45,0.65966796875,0.69865,0.340332
000000000196.jpg,51,0.60595703125,0.886095,0.394043
000000000196.jpg,51,0.57470703125,0.732934,0.425293
000000000196.jpg,45,0.5537109375,0.922113,0.446289
000000000196.jpg,60,0.537109375,0.918481,0.462891
000000000196.jpg,51,0.47412109375,0.660431,0.525879
000000000196.jpg,45,0.471923828125,0.935728,0.528076
000000000196.jpg,44,0.410888671875,0.714149,0.589111
000000000196.jpg,45,0.41015625,0.651687,0.589844
000000000196.jpg,45,0.39990234375,0.933834,0.600098
000000000196.jpg,51,0.356201171875,0.793473,0.643799
000000000196.jpg,51,0.291015625,0.817137,0.708984
000000000196.jpg,51,0.27685546875,0.580453,0.723145
000000000144.jpg,23,0.89990234375,0.922706,0.100098
000000000144.jpg,23,0.8037109375,0.774165,0.196289
000000000144.jpg,23,0.40478515625,0.641072,0.595215
000000000597.jpg,20,0.87841796875,0.923277,0.121582
000000000597.jpg,20,0.84130859375,0.893536,0.158691
000000000597.jpg,20,0.8388671875,0.895765,0.161133
000000000597.jpg,20,0.81396484375,0.883458,0.186035
000000000597.jpg,20,0.759765625,0.854143,0.240234
000000000597.jpg,20,0.70654296875,0.742128,0.293457
000000000597.jpg,20,0.6513671875,0.680194,0.348633
000000000025.jpg,23,0.92333984375,0.962431,0.07666
000000000321.jpg,52,0.7939453125,0.978478,0.206055
000000000321.jpg,52,0.301513671875,0.940239,0.698486
000000000110.jpg,0,0.92822265625,0.979769,0.071777
000000000110.jpg,0,0.85693359375,0.959674,0.143066
000000000110.jpg,0,0.8525390625,0.949365,0.147461
000000000110.jpg,0,0.83935546875,0.872914,0.160645
000000000110.jpg,0,0.8203125,0.929187,0.179688
000000000110.jpg,0,0.49609375,0.797792,0.503906
000000000110.jpg,53,0.421142578125,0.694826,0.578857
000000000110.jpg,0,0.40283203125,0.73199,0.597168
000000000110.jpg,60,0.372802734375,0.505421,0.627197
000000000110.jpg,56,0.361572265625,0.866274,0.638428
000000000110.jpg,60,0.350830078125,0.747991,0.64917
000000000110.jpg,41,0.332763671875,0.81873,0.667236
000000000110.jpg,0,0.308349609375,0.843144,0.69165
000000000030.jpg,75,0.90380859375,0.949779,0.096191
000000000127.jpg,55,0.84912109375,0.943271,0.150879
000000000127.jpg,41,0.84326171875,0.84343,0.156738
000000000127.jpg,43,0.8271484375,0.894681,0.172852
000000000127.jpg,60,0.68994140625,0.95268,0.310059
000000000127.jpg,44,0.56787109375,0.92827,0.432129
000000000127.jpg,13,0.339599609375,0.728352,0.6604
000000000127.jpg,73,0.29345703125,0.799195,0.706543
000000000564.jpg,0,0.89892578125,0.890373,0.101074
000000000564.jpg,56,0.61669921875,0.836471,0.383301
000000000564.jpg,56,0.5361328125,0.837349,0.463867
000000000564.jpg,56,0.49609375,0.761882,0.503906
000000000564.jpg,56,0.482177734375,0.865208,0.517822
000000000564.jpg,56,0.474853515625,0.506978,0.525146
000000000564.jpg,56,0.470703125,0.867415,0.529297
000000000564.jpg,56,0.465576171875,0.676137,0.534424
000000000564.jpg,56,0.421630859375,0.896912,0.578369
000000000564.jpg,0,0.406982421875,0.661751,0.593018
000000000564.jpg,56,0.39013671875,0.823456,0.609863
000000000564.jpg,56,0.3564453125,0.846325,0.643555
000000000564.jpg,56,0.3544921875,0.604626,0.645508
000000000564.jpg,56,0.3330078125,0.897853,0.666992
000000000564.jpg,56,0.282958984375,0.557907,0.717041
000000000542.jpg,0,0.8037109375,0.91839,0.196289
000000000542.jpg,0,0.794921875,0.933731,0.205078
000000000542.jpg,0,0.751953125,0.929804,0.248047
000000000542.jpg,0,0.7177734375,0.86067,0.282227
000000000542.jpg,0,0.6845703125,0.978954,0.31543
000000000542.jpg,0,0.63916015625,0.736717,0.36084
000000000542.jpg,4,0.6318359375,0.6544,0.368164
000000000542.jpg,0,0.5537109375,0.88438,0.446289
000000000542.jpg,0,0.3671875,0.618345,0.632812
000000000542.jpg,0,0.251953125,0.891612,0.748047
000000000488.jpg,0,0.88818359375,0.937724,0.111816
000000000488.jpg,0,0.88525390625,0.925724,0.114746
000000000488.jpg,0,0.83544921875,0.910483,0.164551
000000000488.jpg,0,0.82470703125,0.963509,0.175293
000000000488.jpg,35,0.7119140625,0.910836,0.288086
000000000488.jpg,32,0.321533203125,0.646501,0.678467
000000000488.jpg,0,0.303955078125,0.922553,0.696045
000000000605.jpg,41,0.939453125,0.897798,0.060547
000000000605.jpg,60,0.900390625,0.968671,0.099609
000000000605.jpg,41,0.822265625,0.957108,0.177734
000000000605.jpg,44,0.75439453125,0.670409,0.245605
000000000419.jpg,0,0.93017578125,0.657306,0.069824
000000000419.jpg,0,0.779296875,0.884908,0.220703
000000000419.jpg,38,0.3515625,0.695895,0.648438
000000000486.jpg,45,0.88818359375,0.888092,0.111816
000000000459.jpg,0,0.92431640625,0.981649,0.075684
000000000459.jpg,27,0.873046875,0.836346,0.126953
000000000650.jpg,15,0.8095703125,0.922915,0.19043
000000000650.jpg,2,0.64306640625,0.969795,0.356934
000000000109.jpg,0,0.7314453125,0.656298,0.268555
000000000109.jpg,0,0.669921875,0.578179,0.330078
000000000109.jpg,13,0.3193359375,0.653226,0.680664
000000000109.jpg,0,0.290283203125,0.902287,0.709717
000000000359.jpg,9,0.57666015625,0.94512,0.42334
000000000359.jpg,2,0.402099609375,0.877347,0.5979
000000000359.jpg,9,0.298095703125,0.943933,0.701904
000000000400.jpg,16,0.5830078125,0.633327,0.416992
000000000575.jpg,15,0.86572265625,0.933662,0.134277
000000000078.jpg,74,0.650390625,0.973453,0.349609
000000000315.jpg,25,0.794921875,0.910881,0.205078
000000000315.jpg,0,0.7802734375,0.878943,0.219727
000000000315.jpg,0,0.76416015625,0.821125,0.23584
000000000315.jpg,25,0.56787109375,0.839859,0.432129
000000000315.jpg,25,0.478515625,0.870969,0.521484
000000000315.jpg,25,0.45751953125,0.822313,0.54248
000000000315.jpg,25,0.4306640625,0.914495,0.569336
000000000315.jpg,25,0.427001953125,0.883401,0.572998
000000000315.jpg,0,0.41259765625,0.753122,0.587402
000000000315.jpg,25,0.38525390625,0.585864,0.614746
000000000315.jpg,25,0.340087890625,0.500362,0.659912
000000000315.jpg,0,0.334228515625,0.777965,0.665771
000000000315.jpg,25,0.301513671875,0.555463,0.698486
000000000562.jpg,79,0.8076171875,0.911512,0.192383
000000000562.jpg,79,0.34326171875,0.748085,0.656738
000000000562.jpg,79,0.26953125,0.553631,0.730469
