model,confidence,correct
FP16,0.319091796875,0
FP16,0.31494140625,0
FP16,0.266357421875,1
FP16,0.25048828125,0
FP16,0.92431640625,1
FP16,0.85546875,1
FP16,0.85546875,1
FP16,0.8232421875,1
FP16,0.8095703125,1
FP16,0.50146484375,0
FP16,0.4658203125,0
FP16,0.4345703125,1
FP16,0.423095703125,1
FP16,0.4052734375,0
FP16,0.374267578125,1
FP16,0.361572265625,1
FP16,0.353515625,1
FP16,0.33740234375,1
FP16,0.337158203125,1
FP16,0.288818359375,1
FP16,0.267333984375,1
FP16,0.253173828125,0
FP16,0.892578125,1
FP16,0.873046875,1
FP16,0.86572265625,1
FP16,0.74267578125,1
FP16,0.6416015625,1
FP16,0.5234375,1
FP16,0.52001953125,0
FP16,0.49267578125,1
FP16,0.433837890625,1
FP16,0.85986328125,1
FP16,0.8388671875,1
FP16,0.8291015625,1
FP16,0.689453125,1
FP16,0.47314453125,1
FP16,0.331787109375,1
FP16,0.283203125,1
FP16,0.25830078125,1
FP16,0.93115234375,1
FP16,0.92431640625,1
FP16,0.775390625,1
FP16,0.5576171875,1
FP16,0.283935546875,1
FP16,0.81787109375,1
FP16,0.77001953125,1
FP16,0.71337890625,0
FP16,0.70556640625,1
FP16,0.69482421875,1
FP16,0.5458984375,0
FP16,0.406005859375,0
FP16,0.39501953125,1
FP16,0.360595703125,0
FP16,0.318115234375,0
FP16,0.74755859375,0
FP16,0.6474609375,0
FP16,0.5712890625,1
FP16,0.38916015625,0
FP16,0.36181640625,0
FP16,0.35498046875,0
FP16,0.33203125,0
FP16,0.32568359375,0
FP16,0.27490234375,1
FP16,0.273681640625,0
FP16,0.8408203125,1
FP16,0.7666015625,1
FP16,0.478515625,1
FP16,0.431640625,1
FP16,0.427734375,1
FP16,0.413330078125,1
FP16,0.3564453125,0
FP16,0.88134765625,1
FP16,0.74072265625,1
FP16,0.7158203125,1
FP16,0.371337890625,1
FP16,0.5859375,1
FP16,0.52685546875,1
FP16,0.489013671875,1
FP16,0.447998046875,0
FP16,0.343505859375,1
FP16,0.284912109375,0
FP16,0.266845703125,1
FP16,0.88525390625,1
FP16,0.94189453125,1
FP16,0.939453125,1
FP16,0.92333984375,1
FP16,0.90380859375,1
FP16,0.335205078125,1
FP16,0.321533203125,1
FP16,0.87451171875,1
FP16,0.63916015625,1
FP16,0.63427734375,1
FP16,0.90380859375,1
FP16,0.87451171875,1
FP16,0.86474609375,1
FP16,0.84765625,1
FP16,0.2763671875,1
FP16,0.79638671875,1
FP16,0.421142578125,0
FP16,0.29638671875,0
FP16,0.2919921875,0
FP16,0.896484375,1
FP16,0.7197265625,1
FP16,0.7177734375,0
FP16,0.71240234375,1
FP16,0.6689453125,1
FP16,0.65283203125,1
FP16,0.6337890625,1
FP16,0.5947265625,1
FP16,0.57080078125,1
FP16,0.5380859375,1
FP16,0.4775390625,1
FP16,0.4697265625,1
FP16,0.421630859375,1
FP16,0.40478515625,1
FP16,0.362548828125,1
FP16,0.35546875,1
FP16,0.35009765625,1
FP16,0.32470703125,0
FP16,0.29736328125,0
FP16,0.273681640625,0
FP16,0.261962890625,1
FP16,0.92333984375,1
FP16,0.88134765625,1
FP16,0.814453125,1
FP16,0.61083984375,1
FP16,0.59765625,1
FP16,0.53076171875,1
FP16,0.28369140625,1
FP16,0.283203125,1
FP16,0.252685546875,1
FP16,0.75537109375,0
FP16,0.939453125,1
FP16,0.86865234375,1
FP16,0.8662109375,1
FP16,0.8505859375,1
FP16,0.7529296875,1
FP16,0.6396484375,1
FP16,0.5439453125,1
FP16,0.3818359375,1
FP16,0.33642578125,0
FP16,0.329345703125,1
FP16,0.314208984375,1
FP16,0.79150390625,1
FP16,0.28857421875,0
FP16,0.267578125,0
FP16,0.7236328125,1
FP16,0.6435546875,0
FP16,0.642578125,1
FP16,0.62060546875,0
FP16,0.61669921875,1
FP16,0.61572265625,1
FP16,0.60400390625,0
FP16,0.603515625,1
FP16,0.5869140625,1
FP16,0.5625,1
FP16,0.546875,0
FP16,0.54248046875,1
FP16,0.52099609375,0
FP16,0.5087890625,1
FP16,0.44921875,1
FP16,0.36962890625,1
FP16,0.361572265625,1
FP16,0.359619140625,1
FP16,0.287841796875,1
FP16,0.28466796875,0
FP16,0.274169921875,0
FP16,0.2705078125,1
FP16,0.267578125,0
FP16,0.26171875,0
FP16,0.861328125,1
FP16,0.6689453125,1
FP16,0.60107421875,1
FP16,0.5244140625,1
FP16,0.416015625,1
FP16,0.334716796875,1
FP16,0.7197265625,1
FP16,0.4501953125,1
FP16,0.9140625,1
FP16,0.79296875,1
FP16,0.64892578125,0
FP16,0.62841796875,1
FP16,0.315185546875,1
FP16,0.9150390625,1
FP16,0.73681640625,1
FP16,0.68896484375,0
FP16,0.28955078125,0
FP16,0.254638671875,0
FP16,0.87158203125,1
FP16,0.75439453125,1
FP16,0.71826171875,1
FP16,0.9248046875,1
FP16,0.9013671875,1
FP16,0.8427734375,1
FP16,0.83984375,1
FP16,0.7255859375,1
FP16,0.611328125,1
FP16,0.5576171875,0
FP16,0.5107421875,1
FP16,0.4833984375,1
FP16,0.4638671875,0
FP16,0.45361328125,0
FP16,0.408935546875,0
FP16,0.38232421875,0
FP16,0.338623046875,0
FP16,0.33154296875,1
FP16,0.277099609375,0
FP16,0.26318359375,0
FP16,0.25537109375,1
FP16,0.451416015625,0
FP16,0.358154296875,0
FP16,0.9404296875,1
FP16,0.92919921875,1
FP16,0.8212890625,1
FP16,0.7841796875,1
FP16,0.454345703125,1
FP16,0.751953125,1
FP16,0.7392578125,1
FP16,0.7294921875,1
FP16,0.5029296875,1
FP16,0.501953125,1
FP16,0.4970703125,1
FP16,0.488525390625,1
FP16,0.45556640625,1
FP16,0.431640625,1
FP16,0.4189453125,1
FP16,0.39501953125,1
FP16,0.34375,0
FP16,0.34228515625,1
FP16,0.7373046875,1
FP16,0.7138671875,0
FP16,0.53076171875,0
FP16,0.3076171875,0
FP16,0.919921875,1
FP16,0.57470703125,0
FP16,0.505859375,1
FP16,0.7509765625,1
FP16,0.6875,1
FP16,0.265380859375,1
FP16,0.8896484375,1
FP16,0.869140625,1
FP16,0.8583984375,1
FP16,0.60791015625,1
FP16,0.5712890625,1
FP16,0.3203125,1
FP16,0.299560546875,1
FP16,0.83056640625,0
FP16,0.72607421875,1
FP16,0.63232421875,1
FP16,0.6044921875,1
FP16,0.57666015625,0
FP16,0.5498046875,1
FP16,0.31689453125,0
FP16,0.88134765625,1
FP16,0.8720703125,1
FP16,0.861328125,1
FP16,0.7509765625,1
FP16,0.6181640625,1
FP16,0.271484375,0
FP16,0.74072265625,1
FP16,0.63916015625,1
FP16,0.873046875,1
FP16,0.853515625,1
FP16,0.85107421875,1
FP16,0.798828125,1
FP16,0.6953125,1
FP16,0.68017578125,1
FP16,0.4775390625,1
FP16,0.322998046875,1
FP16,0.263427734375,0
FP16,0.5712890625,1
FP16,0.494140625,1
FP16,0.365234375,1
FP16,0.268310546875,0
FP16,0.5361328125,0
FP16,0.309814453125,0
FP16,0.71923828125,1
FP16,0.70849609375,1
FP16,0.69091796875,1
FP16,0.54296875,1
FP16,0.482177734375,1
FP16,0.46875,1
FP16,0.435302734375,1
FP16,0.430908203125,1
FP16,0.374267578125,1
FP16,0.334228515625,0
FP16,0.2802734375,1
FP16,0.94482421875,1
FP16,0.875,1
FP16,0.8525390625,1
FP16,0.54541015625,0
FP16,0.3603515625,1
FP16,0.262939453125,0
FP16,0.58935546875,1
FP16,0.52099609375,0
FP16,0.45458984375,1
FP16,0.291748046875,1
FP16,0.275634765625,1
FP16,0.278076171875,0
FP16,0.94482421875,1
FP16,0.9248046875,1
FP16,0.90234375,1
FP16,0.85595703125,1
FP16,0.7880859375,1
FP16,0.72705078125,1
FP16,0.62109375,1
FP16,0.467041015625,0
FP16,0.461181640625,0
FP16,0.288330078125,1
FP16,0.9990234375,1
FP16,0.45556640625,0
FP16,0.39990234375,1
FP16,0.90283203125,1
FP16,0.869140625,1
FP16,0.82177734375,1
FP16,0.630859375,1
FP16,0.52685546875,1
FP16,0.50830078125,1
FP16,0.32373046875,0
FP16,0.2822265625,0
FP16,0.266845703125,1
FP16,0.262939453125,0
FP16,0.94921875,1
FP16,0.53955078125,1
FP16,0.46240234375,1
FP16,0.36328125,1
FP16,0.361083984375,1
FP16,0.304931640625,0
FP16,0.93505859375,1
FP16,0.779296875,1
FP16,0.919921875,1
FP16,0.7841796875,1
FP16,0.360595703125,0
FP16,0.281494140625,1
FP16,0.26513671875,1
FP16,0.94482421875,1
FP16,0.82373046875,1
FP16,0.91259765625,1
FP16,0.8974609375,1
FP16,0.88427734375,1
FP16,0.8642578125,0
FP16,0.8603515625,1
FP16,0.947265625,1
FP16,0.93359375,1
FP16,0.9091796875,1
FP16,0.90478515625,1
FP16,0.9013671875,1
FP16,0.88525390625,1
FP16,0.86865234375,1
FP16,0.8642578125,1
FP16,0.82470703125,0
FP16,0.814453125,1
FP16,0.80908203125,1
FP16,0.8017578125,0
FP16,0.77587890625,0
FP16,0.759765625,1
FP16,0.720703125,1
FP16,0.70556640625,1
FP16,0.5615234375,0
FP16,0.501953125,0
FP16,0.452392578125,0
FP16,0.275634765625,1
FP16,0.260498046875,0
FP16,0.78759765625,1
FP16,0.455810546875,0
FP16,0.40185546875,1
FP16,0.38720703125,0
FP16,0.8818359375,1
FP16,0.70703125,1
FP16,0.37158203125,1
FP16,0.93603515625,1
FP16,0.77880859375,1
FP16,0.68115234375,1
FP16,0.544921875,1
FP16,0.45703125,0
FP16,0.412353515625,0
FP16,0.9267578125,1
FP16,0.88037109375,1
FP16,0.94287109375,1
FP16,0.8154296875,1
FP16,0.91259765625,1
FP16,0.85400390625,1
FP16,0.85205078125,1
FP16,0.454345703125,0
FP16,0.416259765625,0
FP16,0.30322265625,0
FP16,0.267333984375,0
FP16,0.2529296875,0
FP16,0.8798828125,1
FP16,0.875,1
FP16,0.82861328125,1
FP16,0.8251953125,1
FP16,0.69091796875,1
FP16,0.3212890625,1
FP16,0.9111328125,1
FP16,0.51220703125,1
FP16,0.83642578125,1
FP16,0.91259765625,1
FP16,0.9326171875,1
FP16,0.74560546875,1
FP16,0.46240234375,1
FP16,0.71728515625,1
FP16,0.6533203125,1
FP16,0.59814453125,1
FP16,0.56787109375,1
FP16,0.56298828125,1
FP16,0.541015625,1
FP16,0.465576171875,1
FP16,0.892578125,1
FP16,0.81591796875,1
FP16,0.25927734375,0
FP16,0.86279296875,1
FP16,0.83251953125,1
FP16,0.75537109375,0
FP16,0.64892578125,1
FP16,0.6064453125,1
FP16,0.56298828125,1
FP16,0.5107421875,1
FP16,0.490478515625,1
FP16,0.8759765625,1
FP16,0.86572265625,1
FP16,0.82177734375,1
FP16,0.5810546875,1
FP16,0.26513671875,0
FP16,0.94482421875,1
FP16,0.89501953125,1
FP16,0.89501953125,1
FP16,0.8271484375,1
FP16,0.822265625,1
FP16,0.8017578125,1
FP16,0.7470703125,1
FP16,0.72412109375,1
FP16,0.703125,1
FP16,0.650390625,1
FP16,0.64013671875,1
FP16,0.556640625,1
FP16,0.35302734375,1
FP16,0.303466796875,0
FP16,0.267578125,1
FP16,0.26025390625,1
FP16,0.25927734375,1
FP16,0.90380859375,1
FP16,0.9013671875,1
FP16,0.89599609375,1
FP16,0.67431640625,1
FP16,0.56884765625,1
FP16,0.44873046875,1
FP16,0.41259765625,1
FP16,0.38037109375,1
FP16,0.326904296875,1
FP16,0.281494140625,1
FP16,0.27783203125,1
FP16,0.74365234375,1
FP16,0.6640625,1
FP16,0.71728515625,1
FP16,0.40966796875,1
FP16,0.32861328125,1
FP16,0.89599609375,1
FP16,0.61962890625,1
FP16,0.5986328125,0
FP16,0.5869140625,0
FP16,0.55859375,0
FP16,0.54052734375,0
FP16,0.5087890625,1
FP16,0.494140625,1
FP16,0.482177734375,1
FP16,0.481201171875,0
FP16,0.479736328125,0
FP16,0.476806640625,1
FP16,0.46630859375,1
FP16,0.46044921875,1
FP16,0.447998046875,0
FP16,0.444091796875,0
FP16,0.421630859375,0
FP16,0.418701171875,1
FP16,0.41162109375,1
FP16,0.391357421875,1
FP16,0.362548828125,1
FP16,0.360107421875,0
FP16,0.35302734375,1
FP16,0.330322265625,1
FP16,0.321533203125,1
FP16,0.3212890625,0
FP16,0.317138671875,0
FP16,0.283447265625,1
FP16,0.261474609375,1
FP16,0.252685546875,0
FP16,0.250732421875,0
FP16,0.87158203125,1
FP16,0.91015625,1
FP16,0.845703125,1
FP16,0.78271484375,1
FP16,0.85107421875,1
FP16,0.25341796875,1
FP16,0.61962890625,1
FP16,0.5263671875,1
FP16,0.402099609375,1
FP16,0.36669921875,1
FP16,0.3251953125,1
FP16,0.274658203125,0
FP16,0.8896484375,1
FP16,0.71142578125,0
FP16,0.849609375,1
FP16,0.83935546875,1
FP16,0.83740234375,1
FP16,0.8251953125,1
FP16,0.71435546875,1
FP16,0.658203125,1
FP16,0.6220703125,1
FP16,0.94970703125,1
FP16,0.9111328125,1
FP16,0.6669921875,1
FP16,0.59228515625,1
FP16,0.476806640625,1
FP16,0.30712890625,1
FP16,0.29736328125,0
FP16,0.92236328125,1
FP16,0.9013671875,1
FP16,0.82763671875,1
FP16,0.72119140625,1
FP16,0.533203125,0
FP16,0.341796875,0
FP16,0.67431640625,1
FP16,0.66943359375,0
FP16,0.5791015625,1
FP16,0.55224609375,1
FP16,0.5361328125,1
FP16,0.489501953125,1
FP16,0.453857421875,0
FP16,0.366943359375,1
FP16,0.29931640625,0
FP16,0.287353515625,0
FP16,0.279052734375,0
FP16,0.26416015625,1
FP16,0.6865234375,1
FP16,0.265625,1
FP16,0.69091796875,1
FP16,0.54248046875,1
FP16,0.50634765625,0
FP16,0.273681640625,1
FP16,0.91748046875,1
FP16,0.90380859375,1
FP16,0.90234375,1
FP16,0.82177734375,1
FP16,0.876953125,1
FP16,0.7998046875,1
FP16,0.93603515625,1
FP16,0.91015625,1
FP16,0.77392578125,1
FP16,0.705078125,1
FP16,0.5693359375,1
FP16,0.48291015625,1
FP16,0.431396484375,1
FP16,0.3115234375,0
FP16,0.30859375,1
FP16,0.9052734375,1
FP16,0.92919921875,1
FP16,0.297607421875,1
FP16,0.27685546875,0
FP16,0.273193359375,1
FP16,0.8642578125,1
FP16,0.6923828125,1
FP16,0.43310546875,1
FP16,0.78173828125,1
FP16,0.63232421875,1
